user_id,name,gender,age,city,region,registration_date,primary_app,preferred_device,credit_score,monthly_income_uzs,identity_verified,historical_tx_count
U000234,Kamola Sobirov,F,44,Namangan,Namangan,2019-06-27,Uzum Bank,Android,462,3377776,1,225
U000235,Kamol Mirzayev,M,56,Termez,Surxondaryo,2019-09-07,Uzum Bank,Android,364,1586909,1,151
U000236,Sarvinoz Davlatov,F,53,Termez,Surxondaryo,2020-05-13,Kapitalbank Mobile,Android,638,1800488,1,769
U000237,Sarvinoz Nazarov,F,41,Tashkent,Tashkent City,2020-11-04,Hamkorbank,iOS,646,2925707,1,218
U000238,Sherzod Karimov,M,34,Qarshi,Qashqadaryo,2023-11-14,Click,Android,545,5524435,1,16
U000239,Ulugbek Sobirov,M,51,Andijan,Andijan,2022-07-06,Click,Android,602,3004033,1,339
U000240,Nodir Ergashev,M,25,Qarshi,Qashqadaryo,2022-07-28,TBC Uzbekistan,USSD,655,2868399,1,614
U000241,Sanjar Xoliqov,M,49,Andijan,Andijan,2022-06-16,Anorbank,USSD,562,4441197,1,678
U000242,Nodira Nazarov,F,23,Fergana,Fergana,2023-01-05,Ipak Yo'li,Android,717,3558701,1,297
U000243,Ulugbek Xoliqov,M,53,Termez,Surxondaryo,2020-08-03,Hamkorbank,Android,427,2686959,0,543
U000244,Sherzod Xoliqov,M,51,Namangan,Namangan,2019-07-01,Click,iOS,508,1919097,1,111
U000245,Lola Boymurodov,F,22,Bukhara,Bukhara,2021-07-17,Ipak Yo'li,Android,493,6177630,1,53
U000246,Ravshan Sobirov,M,58,Termez,Surxondaryo,2019-01-03,Hamkorbank,Web,627,6563020,1,597
U000247,Ibrohim Xoliqov,M,40,Guliston,Sirdaryo,2020-01-31,Hamkorbank,Android,377,1855493,1,406
U000248,Ozoda Davlatov,F,60,Nukus,Karakalpakstan,2022-10-06,Anorbank,Android,723,2748889,1,2
U000249,Ravshan Xasanov,M,20,Guliston,Sirdaryo,2021-07-06,Ipak Yo'li,iOS,617,5222345,1,187
U000250,Nodir Xasanov,M,27,Bukhara,Bukhara,2022-06-14,Payme,Android,760,1768560,1,313
U000251,Sanjar Davlatov,M,44,Urgench,Xorazm,2021-07-19,Hamkorbank,Android,545,4357373,1,1
U000252,Shahnoza Xasanov,F,28,Guliston,Sirdaryo,2021-09-17,TBC Uzbekistan,iOS,483,2877344,1,243
U000253,Ravshan Umarov,M,35,Namangan,Namangan,2020-07-03,Hamkorbank,USSD,628,1686589,1,452
U000254,Maftuna Nazarov,F,53,Samarkand,Samarkand,2020-02-03,Anorbank,Android,673,10167214,1,36
U000255,Dilshod Boymurodov,M,25,Qarshi,Qashqadaryo,2020-04-18,Anorbank,iOS,464,2851663,1,159
U000256,Nasiba Umarov,F,54,Jizzakh,Jizzakh,2022-12-27,Kapitalbank Mobile,Android,310,4793914,1,451
U000257,Feruza Yusupov,F,23,Tashkent,Tashkent City,2023-11-23,Payme,Web,330,1786145,1,517
U000258,Nodir Ahmedov,M,27,Qarshi,Qashqadaryo,2019-05-30,Click,Android,581,8883244,1,532
U000259,Sherzod Mirzayev,M,49,Jizzakh,Jizzakh,2021-09-07,Hamkorbank,Android,734,11259303,1,208
U000260,Sardor Sobirov,M,60,Tashkent,Tashkent City,2021-05-08,Kapitalbank Mobile,Android,393,1421134,1,107
U000261,Zafar Boymurodov,M,27,Fergana,Fergana,2021-10-22,Hamkorbank,iOS,517,3170935,1,193
U000262,Ibrohim Xoliqov,M,34,Tashkent,Tashkent City,2020-03-01,Payme,Android,508,7763990,1,444
U000263,Mohira Rahimov,F,67,Bukhara,Bukhara,2019-01-15,Anorbank,iOS,780,2642442,1,472
U000264,Eldor Sobirov,M,71,Nukus,Karakalpakstan,2020-01-07,Payme,Android,821,4474266,1,759
U000265,Sarvinoz Karimov,F,49,Namangan,Namangan,2019-11-28,Anorbank,iOS,600,1277053,1,472
U000266,Kamol Ahmedov,M,42,Samarkand,Samarkand,2019-04-06,Hamkorbank,USSD,657,2180995,1,624
U000267,Timur Karimov,M,36,Urgench,Xorazm,2020-10-12,Click,Android,654,4202960,1,679
U000268,Alisher Qodirov,M,51,Bukhara,Bukhara,2022-06-02,Ipak Yo'li,iOS,396,2457355,1,354
U000269,Doniyor Sobirov,M,49,Jizzakh,Jizzakh,2023-10-29,Anorbank,Android,633,2819167,1,158
U000270,Robiya Nazarov,F,33,Bukhara,Bukhara,2022-04-14,TBC Uzbekistan,Android,427,1409758,1,165
U000271,Timur Nazarov,M,19,Fergana,Fergana,2019-11-16,Uzum Bank,Android,529,5182060,1,789
U000272,Dilshod Sobirov,M,26,Termez,Surxondaryo,2020-10-22,TBC Uzbekistan,Android,686,1566769,1,219
U000273,Nozima Karimov,F,69,Nukus,Karakalpakstan,2020-07-07,Kapitalbank Mobile,iOS,559,8821385,0,295
U000274,Sarvinoz Boymurodov,F,40,Nukus,Karakalpakstan,2020-01-23,Ipak Yo'li,Android,682,2323670,1,293
U000275,Doniyor Ergashev,M,44,Urgench,Xorazm,2023-12-13,Hamkorbank,Android,705,5658647,1,775
U000276,Kamola Yusupov,F,43,Tashkent,Tashkent City,2022-04-11,TBC Uzbekistan,Android,339,5333915,1,102
U000277,Asliddin Karimov,M,60,Urgench,Xorazm,2021-05-28,Kapitalbank Mobile,iOS,300,1938115,1,124
U000278,Doniyor Karimov,M,21,Termez,Surxondaryo,2021-03-08,Click,USSD,689,2477645,1,512
U000279,Sardor Sobirov,M,22,Urgench,Xorazm,2020-08-04,Uzum Bank,Web,694,2659930,1,762
U000280,Feruza Xoliqov,F,32,Nukus,Karakalpakstan,2021-01-30,Click,iOS,580,2770342,0,510
U000281,Behruz Rahimov,M,44,Andijan,Andijan,2022-03-03,Hamkorbank,Web,597,1606667,1,771
U000282,Gulnora Ahmedov,F,54,Fergana,Fergana,2023-08-21,TBC Uzbekistan,iOS,657,4821497,1,406
U000283,Mirzo Mirzayev,M,44,Qarshi,Qashqadaryo,2021-06-24,Payme,Android,654,2315242,1,232
U000284,Kamola Boymurodov,F,41,Guliston,Sirdaryo,2019-12-04,Uzum Bank,iOS,513,3268262,1,142
U000285,Mirzo Ahmedov,M,68,Jizzakh,Jizzakh,2023-10-14,Kapitalbank Mobile,USSD,664,6401773,1,162
U000286,Dilshod Sobirov,M,26,Tashkent,Tashkent City,2020-07-28,TBC Uzbekistan,Android,508,4932476,1,660
U000287,Gulnora Umarov,F,48,Samarkand,Samarkand,2019-06-01,Payme,Android,579,2410850,0,482
U000288,Timur Karimov,M,47,Guliston,Sirdaryo,2021-09-20,Uzum Bank,iOS,574,6535980,1,685
U000289,Robiya Rahimov,F,43,Andijan,Andijan,2022-12-13,Payme,Android,446,5217857,1,109
U000290,Barno Nazarov,F,61,Fergana,Fergana,2020-04-15,Click,Web,460,2291613,1,171
U000291,Zulfiya Rahimov,F,32,Tashkent,Tashkent City,2020-05-24,Anorbank,Web,818,2571101,1,236
U000292,Jasur Nazarov,M,69,Samarkand,Samarkand,2020-06-11,Payme,iOS,442,6379345,1,572
U000293,Dilnoza Karimov,F,35,Andijan,Andijan,2023-01-12,Payme,Web,594,5584353,1,786
U000294,Dilfuza Yusupov,F,47,Termez,Surxondaryo,2023-10-14,Uzum Bank,Android,619,1420805,1,531
U000295,Nodir Yusupov,M,46,Urgench,Xorazm,2023-03-28,TBC Uzbekistan,USSD,543,1914405,1,611
U000296,Nozima Toshmatov,F,63,Jizzakh,Jizzakh,2020-02-17,Payme,Android,630,5312117,1,678
U000297,Sitora Mirzayev,F,41,Bukhara,Bukhara,2023-03-30,Uzum Bank,Android,589,1730029,1,636
U000298,Kamola Xasanov,F,33,Bukhara,Bukhara,2020-07-19,Click,iOS,445,5673043,1,236
U000299,Barno Ergashev,F,19,Fergana,Fergana,2023-05-01,Hamkorbank,iOS,614,11181215,1,698
U000300,Dilfuza Toshmatov,F,37,Fergana,Fergana,2023-12-15,Click,iOS,484,4378633,1,739
U000301,Ozoda Qodirov,F,62,Tashkent,Tashkent City,2022-08-03,TBC Uzbekistan,iOS,758,2011679,1,551
U000302,Ulugbek Karimov,M,18,Nukus,Karakalpakstan,2023-10-10,TBC Uzbekistan,iOS,601,3891000,1,124
U000303,Maftuna Ahmedov,F,66,Jizzakh,Jizzakh,2019-09-17,Click,iOS,465,6511245,1,573
U000304,Doniyor Mirzayev,M,47,Samarkand,Samarkand,2022-04-10,Payme,Web,591,3713999,1,408
U000305,Sardor Nazarov,M,25,Urgench,Xorazm,2019-04-05,Click,Android,439,4678908,1,586
U000306,Mahliyo Qodirov,F,34,Nukus,Karakalpakstan,2022-04-05,Hamkorbank,USSD,580,2166504,1,36
U000307,Asliddin Toshmatov,M,47,Fergana,Fergana,2020-09-13,Uzum Bank,Web,522,2267234,1,313
U000308,Sitora Rahimov,F,35,Qarshi,Qashqadaryo,2023-11-06,Kapitalbank Mobile,Web,450,6027890,1,423
U000309,Alisher Sobirov,M,23,Termez,Surxondaryo,2021-06-22,Hamkorbank,Android,449,2283080,1,80
U000310,Alisher Umarov,M,53,Qarshi,Qashqadaryo,2022-10-23,Uzum Bank,USSD,842,800000,1,403
U000311,Sanjar Boymurodov,M,54,Samarkand,Samarkand,2020-07-06,Uzum Bank,Android,560,2912359,0,488
U000312,Nilufar Sobirov,F,24,Namangan,Namangan,2019-05-17,TBC Uzbekistan,Android,498,4226104,1,468
U000313,Timur Toshmatov,M,33,Jizzakh,Jizzakh,2022-09-16,Kapitalbank Mobile,Android,477,6605280,1,639
U000314,Mohira Salimov,F,31,Tashkent,Tashkent City,2020-02-09,Kapitalbank Mobile,Web,606,9395476,1,341
U000315,Ravshan Yusupov,M,53,Termez,Surxondaryo,2022-08-11,Ipak Yo'li,USSD,473,3682467,1,187
U000316,Zafar Ergashev,M,57,Fergana,Fergana,2021-04-27,TBC Uzbekistan,Android,418,5196229,1,116
U000317,Sanjar Xasanov,M,57,Samarkand,Samarkand,2023-11-09,Ipak Yo'li,iOS,546,3762707,1,145
U000318,Asliddin Davlatov,M,68,Samarkand,Samarkand,2020-10-05,Hamkorbank,iOS,545,4328430,1,285
U000319,Kamola Sobirov,F,59,Guliston,Sirdaryo,2021-01-01,Click,Android,499,3128792,0,765
U000320,Kamol Xasanov,M,35,Tashkent,Tashkent City,2022-09-13,Kapitalbank Mobile,iOS,443,4413322,1,608
U000321,Nasiba Nazarov,F,23,Tashkent,Tashkent City,2022-12-04,Anorbank,Android,503,2258744,1,110
U000322,Sardor Xasanov,M,51,Tashkent,Tashkent City,2019-08-18,Click,iOS,493,11482386,1,491
U000323,Kamola Nazarov,F,67,Qarshi,Qashqadaryo,2022-09-14,TBC Uzbekistan,Android,476,833623,1,439
U000324,Kamola Ahmedov,F,70,Guliston,Sirdaryo,2021-06-15,Hamkorbank,Android,583,4929782,1,176
U000325,Mirzo Karimov,M,30,Bukhara,Bukhara,2023-12-10,Anorbank,iOS,817,4239697,1,592
U000326,Timur Boymurodov,M,30,Urgench,Xorazm,2022-02-25,Hamkorbank,Android,709,4373361,1,7
U000327,Ozoda Davlatov,F,20,Termez,Surxondaryo,2022-11-12,TBC Uzbekistan,Web,783,1721287,1,76
U000328,Eldor Salimov,M,25,Bukhara,Bukhara,2020-09-19,Kapitalbank Mobile,iOS,481,1278740,0,504
U000329,Gulnora Boymurodov,F,47,Tashkent,Tashkent City,2020-06-01,Kapitalbank Mobile,Android,750,5034066,1,448
U000330,Gulnora Xasanov,F,47,Nukus,Karakalpakstan,2022-12-03,Anorbank,iOS,577,7825311,1,476
U000331,Robiya Karimov,F,38,Tashkent,Tashkent City,2019-01-28,Anorbank,Android,668,3994428,1,544
U000332,Lola Mirzayev,F,34,Samarkand,Samarkand,2021-11-25,Hamkorbank,iOS,604,5674172,1,726
U000333,Zulfiya Nazarov,F,62,Nukus,Karakalpakstan,2023-11-02,Click,Android,508,2658803,1,34
U000334,Mohira Davlatov,F,42,Urgench,Xorazm,2023-12-14,Hamkorbank,Android,636,4270398,1,635
U000335,Ibrohim Nazarov,M,61,Guliston,Sirdaryo,2022-07-30,Hamkorbank,iOS,608,7302077,1,335
U000336,Nozima Davlatov,F,70,Qarshi,Qashqadaryo,2021-06-26,Kapitalbank Mobile,Web,337,2899778,1,208
U000337,Ravshan Karimov,M,35,Namangan,Namangan,2023-01-23,Payme,Android,535,7129162,1,379
U000338,Sardor Qodirov,M,28,Namangan,Namangan,2019-01-27,Uzum Bank,USSD,654,1312612,1,434
U000339,Shahnoza Ahmedov,F,69,Qarshi,Qashqadaryo,2022-12-18,Kapitalbank Mobile,iOS,583,2422890,1,444
U000340,Shahnoza Qodirov,F,52,Bukhara,Bukhara,2019-12-13,Payme,Android,606,4856473,1,216
U000341,Sitora Salimov,F,33,Fergana,Fergana,2022-09-04,Anorbank,iOS,459,10962160,1,31
U000342,Timur Salimov,M,51,Urgench,Xorazm,2020-09-27,Anorbank,iOS,580,3530103,1,533
U000343,Zafar Boymurodov,M,45,Jizzakh,Jizzakh,2022-10-03,Anorbank,iOS,538,1882145,1,714
U000344,Barno Xoliqov,F,66,Tashkent,Tashkent City,2022-01-06,Click,Android,525,10813661,1,724
U000345,Dilshod Qodirov,M,31,Namangan,Namangan,2023-08-24,Anorbank,Web,468,3244878,1,688
U000346,Gulnora Nazarov,F,71,Namangan,Namangan,2022-12-08,Hamkorbank,Web,659,5215475,1,174
U000347,Ulugbek Mirzayev,M,68,Fergana,Fergana,2023-07-27,Click,iOS,591,2863681,1,682
U000348,Nasiba Toshmatov,F,27,Bukhara,Bukhara,2019-10-03,Anorbank,iOS,579,3811902,1,523
U000349,Ibrohim Ergashev,M,26,Guliston,Sirdaryo,2020-11-23,Uzum Bank,Android,796,2498005,1,415
U000350,Eldor Mirzayev,M,46,Guliston,Sirdaryo,2021-03-09,Payme,Android,606,13563048,1,236
U000351,Nozima Xasanov,F,20,Namangan,Namangan,2019-02-26,Hamkorbank,iOS,694,7152786,1,630
U000352,Sitora Qodirov,F,34,Andijan,Andijan,2019-02-11,Kapitalbank Mobile,Android,582,10111129,0,97
U000353,Mahliyo Mirzayev,F,41,Nukus,Karakalpakstan,2019-03-12,Ipak Yo'li,iOS,507,2180787,0,640
U000354,Maftuna Nazarov,F,70,Tashkent,Tashkent City,2022-11-01,Ipak Yo'li,Android,422,1170872,1,723
U000355,Alisher Ergashev,M,71,Jizzakh,Jizzakh,2021-03-26,Ipak Yo'li,Web,578,2935830,1,770
U000356,Maftuna Karimov,F,26,Urgench,Xorazm,2022-10-03,Click,Android,300,15841707,1,707
U000357,Ibrohim Yusupov,M,66,Namangan,Namangan,2023-03-04,Ipak Yo'li,iOS,582,2885329,1,652
U000358,Gulnora Rahimov,F,22,Fergana,Fergana,2019-03-07,Anorbank,Android,587,6578691,0,603
U000359,Bobur Qodirov,M,58,Andijan,Andijan,2023-03-27,Kapitalbank Mobile,Web,523,1892420,1,95
U000360,Sherzod Davlatov,M,63,Bukhara,Bukhara,2020-02-16,Payme,iOS,538,2128375,1,266
U000361,Ulugbek Karimov,M,66,Namangan,Namangan,2021-01-08,Payme,Android,399,3336384,0,114
U000362,Sitora Qodirov,F,30,Samarkand,Samarkand,2023-10-24,Ipak Yo'li,Android,716,12410952,1,293
U000363,Nozima Davlatov,F,66,Urgench,Xorazm,2020-07-04,Payme,iOS,509,6772719,1,406
U000364,Ravshan Boymurodov,M,24,Qarshi,Qashqadaryo,2023-09-12,Ipak Yo'li,Android,433,1021069,1,705
U000365,Ozoda Rahimov,F,46,Guliston,Sirdaryo,2021-07-13,Hamkorbank,iOS,615,5221587,0,567
U000366,Gulnora Davlatov,F,43,Tashkent,Tashkent City,2019-01-25,Click,iOS,563,1756849,1,650
U000367,Mahliyo Umarov,F,35,Qarshi,Qashqadaryo,2023-02-28,Payme,iOS,506,2325246,1,668
U000368,Sarvinoz Davlatov,F,19,Fergana,Fergana,2019-03-22,Uzum Bank,Android,494,4754051,1,644
U000369,Sardor Rahimov,M,59,Qarshi,Qashqadaryo,2022-03-07,Kapitalbank Mobile,Android,549,8099678,1,9
U000370,Sherzod Yusupov,M,36,Guliston,Sirdaryo,2021-04-16,Anorbank,Android,711,7864211,1,757
U000371,Sitora Qodirov,F,53,Andijan,Andijan,2019-09-13,Click,Android,606,4270380,1,346
U000372,Sardor Nazarov,M,40,Samarkand,Samarkand,2021-07-28,Kapitalbank Mobile,iOS,545,4306534,1,200
U000373,Mahliyo Sobirov,F,38,Tashkent,Tashkent City,2020-10-23,TBC Uzbekistan,iOS,652,7849816,1,338
U000374,Asliddin Nazarov,M,65,Nukus,Karakalpakstan,2019-06-29,Hamkorbank,Android,553,1359934,1,442
U000375,Sanjar Ahmedov,M,23,Bukhara,Bukhara,2021-10-10,Payme,Android,598,10476933,1,555
U000376,Kamola Xoliqov,F,57,Samarkand,Samarkand,2019-03-22,Anorbank,Android,568,2250548,1,334
U000377,Maftuna Sobirov,F,58,Samarkand,Samarkand,2021-09-09,TBC Uzbekistan,Web,620,4092398,1,443
U000378,Maftuna Rahimov,F,38,Namangan,Namangan,2020-02-17,Payme,Android,496,2598699,1,329
U000379,Dilfuza Toshmatov,F,32,Samarkand,Samarkand,2023-02-24,Click,Android,413,1749197,1,642
U000380,Eldor Mirzayev,M,18,Nukus,Karakalpakstan,2023-10-01,Hamkorbank,Android,658,4616871,1,81
U000381,Gulnora Umarov,F,68,Qarshi,Qashqadaryo,2023-08-29,Hamkorbank,Android,730,4033701,0,560
U000382,Behruz Nazarov,M,69,Namangan,Namangan,2023-09-08,Hamkorbank,iOS,418,3285527,1,445
U000383,Behruz Umarov,M,31,Samarkand,Samarkand,2019-07-03,Click,Web,571,3193647,1,384
U000384,Ozoda Karimov,F,19,Fergana,Fergana,2021-07-19,Uzum Bank,iOS,496,8743680,1,308
U000385,Zafar Xoliqov,M,24,Samarkand,Samarkand,2020-02-14,Kapitalbank Mobile,USSD,656,13045520,1,190
U000386,Dilfuza Davlatov,F,21,Termez,Surxondaryo,2019-06-26,Ipak Yo'li,Android,579,7422415,1,205
U000387,Firdavs Rahimov,M,62,Andijan,Andijan,2020-12-16,Ipak Yo'li,Android,850,4133845,1,515
U000388,Shahnoza Qodirov,F,66,Andijan,Andijan,2021-02-22,Anorbank,Android,513,1310492,1,119
U000389,Firdavs Xoliqov,M,26,Bukhara,Bukhara,2020-06-24,TBC Uzbekistan,iOS,734,5099060,1,181
U000390,Sardor Nazarov,M,58,Namangan,Namangan,2019-07-28,Ipak Yo'li,Android,746,5236205,1,346
U000391,Dilshod Mirzayev,M,27,Samarkand,Samarkand,2021-01-15,Ipak Yo'li,Android,614,5559803,1,518
U000392,Zafar Toshmatov,M,37,Fergana,Fergana,2019-10-11,TBC Uzbekistan,Android,554,1765041,1,321
U000393,Robiya Nazarov,F,50,Samarkand,Samarkand,2019-03-16,Hamkorbank,Web,561,5828742,0,120
U000394,Feruza Xasanov,F,56,Termez,Surxondaryo,2021-04-03,Ipak Yo'li,Android,551,8932664,1,638
U000395,Sherzod Umarov,M,65,Namangan,Namangan,2019-05-01,Click,Android,685,1940973,1,169
U000396,Nodira Ergashev,F,20,Fergana,Fergana,2023-10-29,Kapitalbank Mobile,Android,445,5278053,1,753
U000397,Firdavs Qodirov,M,28,Fergana,Fergana,2023-03-11,TBC Uzbekistan,Android,530,2150492,1,343
U000398,Kamola Toshmatov,F,33,Qarshi,Qashqadaryo,2023-08-17,TBC Uzbekistan,iOS,516,3287742,1,646
U000399,Kamola Qodirov,F,34,Urgench,Xorazm,2019-07-07,Ipak Yo'li,iOS,342,1980893,1,415
U000400,Doniyor Xasanov,M,71,Fergana,Fergana,2021-04-28,Click,Web,653,2835832,0,206
U000401,Lola Davlatov,F,59,Jizzakh,Jizzakh,2023-02-12,Payme,Web,677,2849056,1,762
U000402,Ravshan Umarov,M,35,Namangan,Namangan,2021-11-16,TBC Uzbekistan,Android,473,4482262,1,249
U000403,Asliddin Rahimov,M,70,Urgench,Xorazm,2020-07-13,Kapitalbank Mobile,Web,673,5971379,1,486
U000404,Zafar Boymurodov,M,44,Andijan,Andijan,2023-02-26,Uzum Bank,iOS,359,7260651,1,639
U000405,Dilfuza Xasanov,F,45,Qarshi,Qashqadaryo,2020-07-18,Anorbank,Web,552,2366905,1,339
U000406,Jasur Umarov,M,41,Nukus,Karakalpakstan,2023-11-13,Hamkorbank,Android,534,4343515,1,642
U000407,Nodir Karimov,M,25,Jizzakh,Jizzakh,2019-07-03,Kapitalbank Mobile,Android,560,1810973,1,662
U000408,Dilshod Rahimov,M,68,Namangan,Namangan,2022-07-12,Hamkorbank,iOS,559,3275105,1,211
U000409,Behruz Davlatov,M,18,Fergana,Fergana,2019-01-25,Kapitalbank Mobile,USSD,540,3590916,1,111
U000410,Lola Xoliqov,F,27,Samarkand,Samarkand,2023-07-27,Payme,Web,503,2012224,1,55
U000411,Gulnora Ergashev,F,30,Qarshi,Qashqadaryo,2020-10-10,Anorbank,Android,536,4895059,1,11
U000412,Kamol Sobirov,M,33,Tashkent,Tashkent City,2019-02-07,Hamkorbank,Android,713,3187733,0,422
U000413,Timur Umarov,M,25,Andijan,Andijan,2023-03-05,Anorbank,Web,480,3839662,1,204
U000414,Timur Salimov,M,18,Tashkent,Tashkent City,2023-11-01,Hamkorbank,Android,820,7297034,1,332
U000415,Zafar Boymurodov,M,54,Namangan,Namangan,2023-08-06,Uzum Bank,Android,473,2707855,1,426
U000416,Nasiba Toshmatov,F,70,Nukus,Karakalpakstan,2021-06-05,Uzum Bank,USSD,578,5829212,1,229
U000417,Behruz Boymurodov,M,24,Namangan,Namangan,2019-04-23,Hamkorbank,Android,618,8318566,1,509
U000418,Zafar Davlatov,M,34,Andijan,Andijan,2020-02-20,Kapitalbank Mobile,Android,514,8018289,1,311
U000419,Maftuna Ahmedov,F,45,Samarkand,Samarkand,2019-02-26,Payme,Android,715,3126398,1,641
U000420,Robiya Rahimov,F,68,Termez,Surxondaryo,2019-03-22,TBC Uzbekistan,Android,615,1952607,1,128
U000421,Ravshan Umarov,M,55,Urgench,Xorazm,2019-10-17,Kapitalbank Mobile,Android,525,2286000,1,482
U000422,Mirzo Xasanov,M,59,Nukus,Karakalpakstan,2021-10-24,Click,Web,714,1350876,1,250
U000423,Nasiba Toshmatov,F,49,Tashkent,Tashkent City,2022-10-30,Uzum Bank,iOS,428,5282366,1,92
U000424,Doniyor Karimov,M,40,Tashkent,Tashkent City,2021-12-03,Payme,Android,482,5482791,1,123
U000425,Ibrohim Xoliqov,M,28,Termez,Surxondaryo,2020-01-09,Anorbank,Web,617,3755427,1,633
U000426,Mohira Rahimov,F,64,Guliston,Sirdaryo,2022-01-03,Anorbank,Android,646,1532777,1,695
U000427,Dilnoza Salimov,F,61,Jizzakh,Jizzakh,2020-02-26,Ipak Yo'li,Android,588,2811146,1,9
U000428,Dilfuza Davlatov,F,19,Andijan,Andijan,2021-04-21,Uzum Bank,iOS,534,8011824,1,183
U000429,Ravshan Rahimov,M,56,Nukus,Karakalpakstan,2023-06-11,Kapitalbank Mobile,iOS,519,5045825,1,564
U000430,Eldor Xasanov,M,22,Samarkand,Samarkand,2019-09-03,Kapitalbank Mobile,Android,685,5599021,1,607
U000431,Ibrohim Yusupov,M,57,Tashkent,Tashkent City,2023-05-16,Uzum Bank,Android,578,25472477,1,417
U000432,Maftuna Xoliqov,F,62,Urgench,Xorazm,2020-05-09,Ipak Yo'li,Web,445,4261442,1,25
U000433,Nozima Toshmatov,F,25,Nukus,Karakalpakstan,2022-05-08,Payme,iOS,438,958458,1,396
U000434,Jasur Nazarov,M,41,Nukus,Karakalpakstan,2020-04-21,TBC Uzbekistan,Android,731,1807786,0,344
U000435,Ozoda Qodirov,F,24,Andijan,Andijan,2019-10-27,Anorbank,Web,463,4204251,1,596
U000436,Ibrohim Karimov,M,48,Namangan,Namangan,2021-04-01,Payme,Android,582,3539574,1,655
U000437,Ibrohim Sobirov,M,68,Guliston,Sirdaryo,2020-11-26,Anorbank,Android,712,3156836,1,35
U000438,Zulfiya Nazarov,F,22,Urgench,Xorazm,2021-07-15,Ipak Yo'li,Android,615,3190264,1,751
U000439,Ulugbek Xoliqov,M,39,Termez,Surxondaryo,2020-03-07,Kapitalbank Mobile,Android,459,2186061,1,328
U000440,Ulugbek Yusupov,M,70,Andijan,Andijan,2023-11-21,TBC Uzbekistan,Android,428,4380012,1,485
U000441,Timur Qodirov,M,34,Termez,Surxondaryo,2022-05-11,TBC Uzbekistan,Android,774,8079899,0,753
U000442,Lola Xasanov,F,25,Andijan,Andijan,2023-03-15,Click,iOS,425,9896351,1,481
U000443,Zafar Davlatov,M,44,Fergana,Fergana,2022-11-24,Hamkorbank,Android,483,9729408,1,11
U000444,Timur Nazarov,M,45,Samarkand,Samarkand,2022-08-14,Kapitalbank Mobile,Android,594,1972265,1,182
U000445,Kamola Yusupov,F,53,Termez,Surxondaryo,2019-09-17,Ipak Yo'li,iOS,523,3457887,1,701
U000446,Doniyor Mirzayev,M,34,Tashkent,Tashkent City,2021-12-09,Ipak Yo'li,Android,618,2899269,1,101
U000447,Asliddin Yusupov,M,69,Termez,Surxondaryo,2023-06-27,TBC Uzbekistan,iOS,373,4992550,0,518
U000448,Zulfiya Xasanov,F,46,Qarshi,Qashqadaryo,2019-06-25,Hamkorbank,Android,524,3330575,1,344
U000449,Mohira Boymurodov,F,33,Tashkent,Tashkent City,2021-04-24,Ipak Yo'li,iOS,631,3056854,1,726
U000450,Lola Xasanov,F,69,Fergana,Fergana,2019-12-03,TBC Uzbekistan,USSD,631,8377173,0,774
U000451,Jasur Qodirov,M,67,Bukhara,Bukhara,2022-12-21,Uzum Bank,Android,481,3712813,1,36
U000452,Maftuna Davlatov,F,44,Nukus,Karakalpakstan,2023-08-27,Payme,iOS,427,3770747,1,761
U000453,Sherzod Xoliqov,M,19,Tashkent,Tashkent City,2019-04-05,Anorbank,iOS,575,4484853,1,645
U000454,Ibrohim Davlatov,M,50,Termez,Surxondaryo,2023-01-02,Anorbank,iOS,392,5251318,1,765
U000455,Alisher Boymurodov,M,47,Fergana,Fergana,2020-10-20,Ipak Yo'li,Android,704,5269505,1,425
U000456,Ibrohim Ahmedov,M,26,Andijan,Andijan,2023-10-26,Payme,Android,568,8882165,1,771
U000457,Ravshan Boymurodov,M,52,Jizzakh,Jizzakh,2019-01-27,Hamkorbank,iOS,466,1618327,1,198
U000458,Eldor Nazarov,M,63,Qarshi,Qashqadaryo,2019-12-16,Ipak Yo'li,Android,423,4252216,1,82
U000459,Kamol Ahmedov,M,23,Qarshi,Qashqadaryo,2022-08-04,Payme,Web,474,3291473,0,376
U000460,Nodir Sobirov,M,57,Samarkand,Samarkand,2022-11-21,TBC Uzbekistan,Android,362,2921904,0,195
U000461,Nodira Boymurodov,F,25,Fergana,Fergana,2019-05-25,Payme,Android,609,5514777,1,738
U000462,Nozima Ahmedov,F,58,Termez,Surxondaryo,2019-10-20,Hamkorbank,Android,453,7619332,1,484
U000463,Doniyor Yusupov,M,40,Guliston,Sirdaryo,2020-09-09,Click,Android,597,2453970,1,351
U000464,Nozima Rahimov,F,18,Qarshi,Qashqadaryo,2019-03-05,Anorbank,iOS,614,9630406,0,36
U000465,Feruza Boymurodov,F,70,Bukhara,Bukhara,2022-11-27,Click,Android,665,1482566,0,109
U000466,Mahliyo Xoliqov,F,26,Termez,Surxondaryo,2022-05-07,Uzum Bank,iOS,580,4987425,1,508
U000467,Ulugbek Xoliqov,M,50,Tashkent,Tashkent City,2022-09-28,Uzum Bank,Web,685,2051049,0,52
U000468,Jasur Yusupov,M,27,Namangan,Namangan,2021-05-07,Payme,Web,716,2381426,1,571
U000469,Zafar Yusupov,M,68,Guliston,Sirdaryo,2022-03-14,Payme,Web,580,3628468,1,11
